06/09/2019 12:40:42 | Page_Load | RenderReport retour ok
06/09/2019 13:48:11 | data | data trouve data count: 1392

06/09/2019 13:48:11 | Page_Load | RenderReport retour ok

06/09/2019 13:48:11 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_6692019134811|pdf

06/09/2019 13:48:13 | Page_Load | RenderReport retour ok

06/09/2019 13:48:13 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_7692019134813|pdf

06/09/2019 13:49:02 | Page_Load | ICI3

06/09/2019 13:49:06 | Page_Load | ICI3

06/09/2019 13:49:06 | Page_Load | ICI3

06/09/2019 13:49:06 | Page_Load | ICI3

06/09/2019 13:49:06 | Page_Load | ICI3

06/09/2019 13:49:06 | Page_Load | ICI3

06/09/2019 13:49:06 | Page_Load | ICI3

06/09/2019 13:49:06 | Page_Load | ICI3

06/09/2019 13:59:30 | PrintingFromService | 11111135554166

06/09/2019 14:02:38 | Callback | localhost1818

06/09/2019 14:02:38 | RenderReport | loadData

06/09/2019 14:02:38 | RenderReport | 11111135554166

06/09/2019 14:02:38 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:02:38 | SyncInvokeGetCsPrintFromWebPart | 11111135554166

06/09/2019 14:02:38 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:02:38 | PrintingFromService | 1111114238644

06/09/2019 14:02:38 | Callback | localhost1818

06/09/2019 14:02:38 | RenderReport | loadData

06/09/2019 14:02:38 | RenderReport | 1111114238644

06/09/2019 14:02:38 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:02:38 | SyncInvokeGetCsPrintFromWebPart | 1111114238644

06/09/2019 14:02:38 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:02:38 | PrintingFromService | 1111114238820

06/09/2019 14:02:38 | Callback | localhost1818

06/09/2019 14:02:38 | RenderReport | loadData

06/09/2019 14:02:38 | RenderReport | 1111114238820

06/09/2019 14:02:39 | LoadData | 11111135554166

rt | Lecture debut

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | 1111114238820

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:02:39 | LoadData | Parametre trouvé

06/09/2019 14:02:39 | PrintingFromService | 1111114238980

06/09/2019 14:02:39 | data | data trouve data count: 1600

06/09/2019 14:02:39 | Callback | localhost1818

06/09/2019 14:02:39 | RenderReport | loadData

06/09/2019 14:02:39 | RenderReport | 1111114238980

06/09/2019 14:02:39 | LoadData | 1111114238644

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | 1111114238980

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:02:39 | LoadData | données trouve

06/09/2019 14:02:39 | PrintingFromService | 1111114239155

06/09/2019 14:02:39 | LoadData | Parametre trouvé

06/09/2019 14:02:39 | Callback | localhost1818

06/09/2019 14:02:39 | data | data trouve data count: 1600

06/09/2019 14:02:39 | RenderReport | loadData

06/09/2019 14:02:39 | RenderReport | 1111114239155

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | 1111114239155

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:02:39 | LoadData | 1111114238820

06/09/2019 14:02:39 | PrintingFromService | 1111114239332

06/09/2019 14:02:39 | LoadData | données trouve

06/09/2019 14:02:39 | Callback | localhost1818

06/09/2019 14:02:39 | LoadData | Parametre trouvé

06/09/2019 14:02:39 | RenderReport | loadData

06/09/2019 14:02:39 | data | data trouve data count: 1600

06/09/2019 14:02:39 | RenderReport | 1111114239332

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | 1111114239332

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:02:39 | LoadData | 1111114238980

06/09/2019 14:02:39 | LoadData | données trouve

06/09/2019 14:02:39 | LoadData | Parametre trouvé

06/09/2019 14:02:39 | data | data trouve data count: 1600

06/09/2019 14:02:39 | PrintingFromService | 1111114239536

06/09/2019 14:02:39 | Callback | localhost1818

06/09/2019 14:02:39 | LoadData | 1111114239155

06/09/2019 14:02:39 | LoadData | données trouve

06/09/2019 14:02:39 | RenderReport | 1111114239536

06/09/2019 14:02:39 | LoadData | Parametre trouvé

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:02:39 | SyncInvokeGetCsPrintFromWebPart | 1111114239536

06/09/2019 14:02:39 | data | data trouve data count: 1600

re OK

06/09/2019 14:02:39 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_069201914239|pdf

06/09/2019 14:02:40 | LoadData | 1111114239332

06/09/2019 14:02:40 | LoadData | données trouve

06/09/2019 14:02:40 | LoadData | Parametre trouvé

06/09/2019 14:02:40 | Page_Load | RenderReport retour ok


06/09/2019 14:02:40 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_169201914240|pdf

06/09/2019 14:02:40 | Page_Load | RenderReport retour ok

06/09/2019 14:02:40 | Page_Load | RenderReport retour ok

06/09/2019 14:02:40 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_269201914240|pdf

06/09/2019 14:02:40 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_369201914240|pdf

06/09/2019 14:02:40 | LoadData | 1111114239536

06/09/2019 14:02:40 | LoadData | données trouve

06/09/2019 14:02:40 | LoadData | Parametre trouvé

06/09/2019 14:02:40 | data | data trouve data count: 1600

06/09/2019 14:02:40 | Page_Load | RenderReport retour ok

06/09/2019 14:02:40 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_469201914240|pdf

06/09/2019 14:02:40 | Page_Load | RenderReport retour ok

06/09/2019 14:02:40 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_569201914240|pdf

06/09/2019 14:02:41 | Page_Load | RenderReport retour ok

06/09/2019 14:02:41 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_669201914241|pdf

06/09/2019 14:02:42 | Callback | localhost1818

06/09/2019 14:02:42 | RenderReport | loadData

06/09/2019 14:02:42 | RenderReport | 1111114239751

06/09/2019 14:02:42 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:02:42 | SyncInvokeGetCsPrintFromWebPart | 1111114239751

06/09/2019 14:02:42 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:02:42 | LoadData | 1111114239751

06/09/2019 14:02:42 | LoadData | données trouve

06/09/2019 14:02:42 | LoadData | Parametre trouvé

06/09/2019 14:02:42 | data | data trouve data count: 1392

06/09/2019 14:02:43 | Page_Load | RenderReport retour ok

06/09/2019 14:02:43 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_769201914243|pdf

06/09/2019 14:03:33 | Page_Load | ICI3

06/09/2019 14:03:35 | Page_Load | ICI3

06/09/2019 14:03:35 | Page_Load | ICI3

06/09/2019 14:03:36 | Page_Load | ICI3

06/09/2019 14:03:36 | Page_Load | ICI3

06/09/2019 14:03:36 | Page_Load | ICI3

06/09/2019 14:03:36 | Page_Load | ICI3

06/09/2019 14:03:36 | Page_Load | ICI3

06/09/2019 14:21:13 | PrintingFromService | 11111142112944

06/09/2019 14:21:23 | PrintingFromService | 111111421232

06/09/2019 14:21:23 | PrintingFromService | 11111142123209

06/09/2019 14:21:23 | PrintingFromService | 11111142123367

06/09/2019 14:21:23 | PrintingFromService | 11111142123533

06/09/2019 14:21:23 | PrintingFromService | 11111142123685

06/09/2019 14:21:23 | PrintingFromService | 11111142123837

06/09/2019 14:21:24 | PrintingFromService | 111111421244

06/09/2019 14:21:24 | Callback | localhost1818

06/09/2019 14:21:24 | Callback | localhost1818

06/09/2019 14:21:24 | RenderReport | loadData

06/09/2019 14:21:24 | RenderReport | loadData

06/09/2019 14:21:24 | RenderReport | loadData

06/09/2019 14:21:24 | RenderReport | 111111421244

06/09/2019 14:21:24 | RenderReport | loadData

37

06/09/2019 14:21:24 | RenderReport | 11111142123685

06/09/2019 14:21:24 | RenderReport | 11111142123367

 Lecture debut

06/09/2019 14:21:24 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:21:24 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:21:24 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:21:24 | SyncInvokeGetCsPrintFromWebPart | Lecture debut


06/09/2019 14:21:25 | SyncInvokeGetCsPrintFromWebPart | 11111142112944

06/09/2019 14:21:25 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:21:25 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:21:25 | LoadData | 111111421244

06/09/2019 14:21:25 | LoadData | 11111142123685

06/09/2019 14:21:25 | LoadData | 11111142123837

06/09/2019 14:21:25 | LoadData | données trouve

06/09/2019 14:21:25 | LoadData | données trouve

06/09/2019 14:21:25 | LoadData | données trouve

06/09/2019 14:21:25 | LoadData | Parametre trouvé

06/09/2019 14:21:26 | LoadData | Parametre trouvé

06/09/2019 14:21:26 | LoadData | Parametre trouvé

06/09/2019 14:21:26 | LoadData | Parametre trouvé

06/09/2019 14:21:26 | LoadData | Parametre trouvé

392

06/09/2019 14:21:26 | LoadData | Parametre trouvé

06/09/2019 14:21:26 | data | data trouve data count: 1600

06/09/2019 14:21:26 | data | data trouve data count: 1600

06/09/2019 14:21:26 | data | data trouve data count: 1600

06/09/2019 14:21:28 | Page_Load | RenderReport retour ok

06/09/2019 14:21:28 | Page_Load | RenderReport retour ok

06/09/2019 14:21:41 | Page_Load | RenderReport retour ok

06/09/2019 14:21:41 | Page_Load | RenderReport retour ok

06/09/2019 14:22:53 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_6|pdf

06/09/2019 14:22:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_1|pdf

06/09/2019 14:22:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_2|pdf

06/09/2019 14:22:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_3|pdf

06/09/2019 14:22:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_4|pdf

06/09/2019 14:22:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_5|pdf

06/09/2019 14:22:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_0|pdf

06/09/2019 14:24:24 | Page_Load | ICI3

06/09/2019 14:24:33 | Page_Load | ICI3

06/09/2019 14:24:36 | Page_Load | ICI3

06/09/2019 14:24:37 | Page_Load | ICI3

06/09/2019 14:24:37 | Page_Load | ICI3

06/09/2019 14:24:37 | Page_Load | ICI3

06/09/2019 14:24:38 | Page_Load | ICI3

06/09/2019 14:24:38 | Page_Load | ICI3

06/09/2019 14:24:56 | PrintingFromService | 11111142456414

06/09/2019 14:24:56 | Callback | localhost1818

06/09/2019 14:24:56 | RenderReport | loadData

06/09/2019 14:24:56 | RenderReport | 11111142456414

06/09/2019 14:24:56 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:24:56 | SyncInvokeGetCsPrintFromWebPart | 11111142456414

06/09/2019 14:24:56 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:24:56 | PrintingFromService | 11111142456650

06/09/2019 14:24:56 | Callback | localhost1818

06/09/2019 14:24:57 | RenderReport | loadData

06/09/2019 14:24:57 | PrintingFromService | 11111142456990

06/09/2019 14:24:57 | RenderReport | 11111142456650

06/09/2019 14:24:57 | Callback | localhost1818

06/09/2019 14:24:57 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:24:57 | SyncInvokeGetCsPrintFromWebPart | 11111142456650

06/09/2019 14:24:57 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:24:57 | LoadData | 11111142456414

06/09/2019 14:24:57 | RenderReport | loadData

06/09/2019 14:24:57 | LoadData | données trouve

06/09/2019 14:24:57 | RenderReport | 11111142456990

06/09/2019 14:24:57 | LoadData | Parametre trouvé

06/09/2019 14:24:57 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:24:57 | SyncInvokeGetCsPrintFromWebPart | 11111142456990

06/09/2019 14:24:57 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:24:57 | PrintingFromService | 11111142457341

06/09/2019 14:24:58 | Callback | localhost1818

06/09/2019 14:24:58 | RenderReport | loadData

06/09/2019 14:24:58 | RenderReport | 11111142457341

06/09/2019 14:24:58 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:24:58 | SyncInvokeGetCsPrintFromWebPart | 11111142457341

06/09/2019 14:24:58 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:24:58 | PrintingFromService | 1111114245874

06/09/2019 14:24:58 | LoadData | 11111142456990

06/09/2019 14:24:58 | LoadData | données trouve

06/09/2019 14:24:58 | Callback | localhost1818


06/09/2019 14:24:58 | RenderReport | loadData

06/09/2019 14:24:58 | LoadData | Parametre trouvé

06/09/2019 14:24:58 | Page_Load | RenderReport retour ok

06/09/2019 14:24:59 | data | data trouve data count: 1600

06/09/2019 14:24:59 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:24:59 | SyncInvokeGetCsPrintFromWebPart | 1111114245874

06/09/2019 14:25:04 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:25:05 | PrintingFromService | 11111142458753

06/09/2019 14:25:05 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_0|pdf

06/09/2019 14:25:05 | PrintingFromService | 1111114255621

06/09/2019 14:25:05 | RenderReport | loadData

06/09/2019 14:25:06 | RenderReport | 11111142458753

06/09/2019 14:25:06 | Callback | localhost1818

06/09/2019 14:25:06 | LoadData | 11111142457341

06/09/2019 14:25:06 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:25:06 | SyncInvokeGetCsPrintFromWebPart | 11111142458753

06/09/2019 14:25:06 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:25:06 | PrintingFromService | 1111114255938

06/09/2019 14:25:06 | RenderReport | loadData

06/09/2019 14:25:06 | LoadData | Parametre trouvé

06/09/2019 14:25:06 | Callback | localhost1818

06/09/2019 14:25:06 | RenderReport | 1111114255621

06/09/2019 14:25:06 | data | data trouve data count: 1600

06/09/2019 14:25:06 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:25:06 | SyncInvokeGetCsPrintFromWebPart | 1111114255621

06/09/2019 14:25:06 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:25:06 | RenderReport | 1111114255938

06/09/2019 14:25:06 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 14:25:07 | SyncInvokeGetCsPrintFromWebPart | 1111114255938

06/09/2019 14:25:07 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 14:25:07 | LoadData | données trouve

06/09/2019 14:25:07 | LoadData | Parametre trouvé

06/09/2019 14:25:07 | LoadData | données trouve

06/09/2019 14:25:07 | data | data trouve data count: 1600

06/09/2019 14:25:07 | LoadData | Parametre trouvé

06/09/2019 14:25:07 | data | data trouve data count: 1600

06/09/2019 14:25:07 | Page_Load | RenderReport retour ok

06/09/2019 14:25:11 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_2|pdf

06/09/2019 14:25:13 | LoadData | 1111114255938

our ok

06/09/2019 14:25:31 | LoadData | 1111114255621

06/09/2019 14:25:31 | LoadData | données trouve

06/09/2019 14:25:31 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_1|pdf

06/09/2019 14:25:32 | LoadData | données trouve

06/09/2019 14:25:32 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_3|pdf

06/09/2019 14:25:32 | LoadData | Parametre trouvé

06/09/2019 14:25:32 | LoadData | Parametre trouvé

06/09/2019 14:25:32 | data | data trouve data count: 1600

06/09/2019 14:25:32 | data | data trouve data count: 1392

06/09/2019 14:25:33 | Page_Load | RenderReport retour ok

06/09/2019 14:25:33 | Page_Load | RenderReport retour ok

06/09/2019 14:25:59 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_4|pdf

06/09/2019 14:25:59 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_5|pdf

06/09/2019 14:25:59 | Page_Load | RenderReport retour ok

06/09/2019 14:25:59 | Page_Load | RenderReport retour ok

06/09/2019 14:26:03 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_6|pdf

06/09/2019 14:26:03 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_Bloc_7|pdf

06/09/2019 14:26:53 | Page_Load | ICI3

06/09/2019 14:26:58 | Page_Load | ICI3

06/09/2019 14:26:58 | Page_Load | ICI3

06/09/2019 14:26:58 | Page_Load | ICI3

06/09/2019 14:26:58 | Page_Load | ICI3

06/09/2019 14:26:59 | Page_Load | ICI3

06/09/2019 14:26:59 | Page_Load | ICI3

06/09/2019 14:26:59 | Page_Load | ICI3

06/09/2019 15:28:51 | PrintingFromService | 11111152851110

06/09/2019 15:28:51 | PrintingFromService | 11111152851290

06/09/2019 15:28:51 | PrintingFromService | 11111152851445

06/09/2019 15:28:51 | PrintingFromService | 11111152851600

06/09/2019 15:28:51 | PrintingFromService | 11111152851754

06/09/2019 15:28:52 | PrintingFromService | 11111152851912

06/09/2019 15:28:52 | PrintingFromService | 1111115285262

06/09/2019 15:28:52 | PrintingFromService | 11111152852225

06/09/2019 15:28:52 | Callback | localhost1818

06/09/2019 15:28:53 | Callback | localhost1818

06/09/2019 15:28:53 | Callback | localhost1818

06/09/2019 15:28:53 | Callback | localhost1818

06/09/2019 15:28:53 | Callback | localhost1818

06/09/2019 15:28:53 | RenderReport | loadData

06/09/2019 15:28:53 | RenderReport | loadData

06/09/2019 15:28:53 | RenderReport | loadData

06/09/2019 15:28:53 | RenderReport | loadData

06/09/2019 15:28:53 | RenderReport | loadData

06/09/2019 15:28:53 | RenderReport | loadData

10

06/09/2019 15:28:53 | RenderReport | 11111152851445

06/09/2019 15:28:53 | RenderReport | 11111152851290

06/09/2019 15:28:53 | RenderReport | 11111152851600

06/09/2019 15:28:53 | RenderReport | 11111152851912

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | 11111152851754

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture OK



06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture debut


06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture OK



06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | 11111152851912

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 15:28:53 | Callback | localhost1818

06/09/2019 15:28:53 | RenderReport | loadData

06/09/2019 15:28:53 | RenderReport | 1111115285262

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | 1111115285262

06/09/2019 15:28:53 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 15:28:53 | LoadData | 11111152851110

06/09/2019 15:28:53 | LoadData | 11111152851754

06/09/2019 15:28:53 | LoadData | 11111152851445

06/09/2019 15:28:53 | LoadData | données trouve

06/09/2019 15:28:53 | LoadData | données trouve

06/09/2019 15:28:53 | LoadData | données trouve

06/09/2019 15:28:53 | LoadData | 11111152851600

06/09/2019 15:28:53 | LoadData | 11111152851912



06/09/2019 15:28:54 | LoadData | Parametre trouvé

06/09/2019 15:28:54 | LoadData | données trouve

06/09/2019 15:28:54 | data | data trouve data count: 1600

06/09/2019 15:28:54 | LoadData | données trouve

06/09/2019 15:28:54 | LoadData | données trouve

06/09/2019 15:28:54 | LoadData | Parametre trouvé

600

06/09/2019 15:28:54 | LoadData | 1111115285262

06/09/2019 15:28:54 | data | data trouve data count: 1600

06/09/2019 15:28:54 | LoadData | Parametre trouvé

06/09/2019 15:28:54 | LoadData | Parametre trouvé

06/09/2019 15:28:54 | LoadData | Parametre trouvé

06/09/2019 15:28:54 | data | data trouve data count: 1600

06/09/2019 15:28:54 | data | data trouve data count: 1600

06/09/2019 15:28:54 | data | data trouve data count: 1600

06/09/2019 15:28:54 | LoadData | Parametre trouvé

06/09/2019 15:28:54 | data | data trouve data count: 1600

06/09/2019 15:28:54 | Callback | localhost1818

06/09/2019 15:28:54 | RenderReport | loadData

06/09/2019 15:28:54 | RenderReport | 11111152852225

06/09/2019 15:28:54 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:28:54 | SyncInvokeGetCsPrintFromWebPart | 11111152852225

06/09/2019 15:28:54 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 15:28:54 | LoadData | 11111152852225

06/09/2019 15:28:54 | LoadData | données trouve

06/09/2019 15:28:55 | LoadData | Parametre trouvé

06/09/2019 15:28:55 | data | data trouve data count: 1392

06/09/2019 15:28:57 | Page_Load | RenderReport retour ok

06/09/2019 15:28:57 | Page_Load | RenderReport retour ok

06/09/2019 15:28:57 | Page_Load | RenderReport retour ok

06/09/2019 15:28:57 | Page_Load | RenderReport retour ok

06/09/2019 15:28:57 | Page_Load | RenderReport retour ok

06/09/2019 15:28:57 | Page_Load | RenderReport retour ok

06/09/2019 15:28:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_5|pdf

06/09/2019 15:28:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_1|pdf

06/09/2019 15:28:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_3|pdf

06/09/2019 15:28:57 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070350_7|pdf

06/09/2019 15:30:40 | Page_Load | ICI3

06/09/2019 15:30:40 | Page_Load | ICI3

06/09/2019 15:30:42 | Page_Load | ICI3

06/09/2019 15:30:42 | Page_Load | ICI3

06/09/2019 15:30:42 | Page_Load | ICI3

06/09/2019 15:30:43 | Page_Load | ICI3

06/09/2019 15:30:46 | Page_Load | ICI3

06/09/2019 15:30:46 | Page_Load | ICI3

06/09/2019 15:32:17 | PrintingFromService | 11111153217369

06/09/2019 15:32:17 | Callback | localhost1818

06/09/2019 15:32:17 | RenderReport | loadData

06/09/2019 15:32:17 | RenderReport | 11111153217369

06/09/2019 15:32:17 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:32:17 | SyncInvokeGetCsPrintFromWebPart | 11111153217369

06/09/2019 15:32:17 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 15:32:17 | PrintingFromService | 11111153217605

06/09/2019 15:32:17 | Callback | localhost1818

06/09/2019 15:32:17 | RenderReport | loadData

06/09/2019 15:32:17 | RenderReport | 11111153217605

06/09/2019 15:32:17 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:32:17 | SyncInvokeGetCsPrintFromWebPart | 11111153217605

06/09/2019 15:32:17 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 15:32:18 | LoadData | 11111153217369

3217936

06/09/2019 15:32:18 | LoadData | données trouve

06/09/2019 15:32:18 | Callback | localhost1818

06/09/2019 15:32:18 | LoadData | Parametre trouvé

06/09/2019 15:32:18 | RenderReport | loadData

06/09/2019 15:32:18 | data | data trouve data count: 1600

06/09/2019 15:32:18 | RenderReport | 11111153217936

06/09/2019 15:32:18 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:32:18 | SyncInvokeGetCsPrintFromWebPart | 11111153217936

06/09/2019 15:32:18 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 15:32:18 | LoadData | 11111153217605

06/09/2019 15:32:18 | PrintingFromService | 11111153218426

06/09/2019 15:32:18 | LoadData | Parametre trouvé

06/09/2019 15:32:19 | Callback | localhost1818

06/09/2019 15:32:19 | data | data trouve data count: 1600

06/09/2019 15:32:19 | LoadData | 11111153217936

06/09/2019 15:32:19 | RenderReport | 11111153218426

06/09/2019 15:32:19 | LoadData | données trouve

06/09/2019 15:32:19 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

06/09/2019 15:32:19 | SyncInvokeGetCsPrintFromWebPart | 11111153218426

06/09/2019 15:32:19 | SyncInvokeGetCsPrintFromWebPart | Lecture OK

06/09/2019 15:32:19 | LoadData | Parametre trouvé

06/09/2019 15:32:19 | data | data trouve data count: 1600

06/09/2019 15:32:19 | PrintingFromService | 11111153219130

06/09/2019 15:32:19 | Page_Load | RenderReport retour ok

06/09/2019 15:32:19 | RunExportFile | \\LAP-IV-IWEBS01\Impression|FactureSimpleO_Lot19070230_1|pdf

06/09/2019 15:32:19 | Callback | localhost1818

06/09/2019 15:32:19 | RenderReport | loadData

06/09/2019 15:32:19 | PrintingFromService | 11111153219588

06/09/2019 15:32:19 | RenderReport | 11111153219130

06/09/2019 15:32:20 | SyncInvokeGetCsPrintFromWebPart | Lecture debut

